Platform,Year,Genre,Publisher,Global Sales
2,22,3,3,Low
3,27,6,74,Low
5,22,5,2,Low
5,20,1,13,Low
5,19,5,2,Low
10,16,7,27,Low
2,24,12,31,Low
14,28,4,14,Low
1,22,5,8,Low
9,17,9,35,Low
2,19,2,1,Low
1,20,3,151,Low
18,8,9,151,Low
7,24,4,3,Low
5,21,1,54,Low
16,5,8,5,Low
2,18,12,5,Low
6,9,1,5,Low
8,21,1,1,Low
2,22,4,42,Low
9,14,6,4,Low
5,23,1,13,Low
7,19,10,151,Low
2,17,5,30,Low
1,18,3,5,Low
2,19,10,57,Low
2,20,4,14,Low
7,23,6,22,Low
9,14,1,13,Low
1,18,5,4,Low
1,18,5,17,Low
7,17,4,76,Low
22,3,1,5,Low
2,22,6,5,Low
8,17,9,1,Low
2,23,8,31,Low
11,15,1,11,Low
2,20,2,10,Low
2,20,2,4,Low
4,21,2,47,Low
19,26,1,2,Low
13,27,6,28,Low
6,10,10,83,Low
2,21,12,48,Low
3,20,1,39,Low
12,28,3,151,Low
8,13,1,1,Low
7,21,2,8,Low
2,18,1,54,Low
9,16,1,1,Low
8,26,1,14,Low
14,27,1,13,Low
2,23,3,105,Low
2,20,9,151,Low
14,27,6,78,Low
5,25,7,26,Low
18,10,8,9,Low
1,19,4,28,Low
2,22,1,57,Low
6,11,2,64,Low
10,13,4,5,Low
6,12,1,40,Low
16,4,10,5,Low
1,14,2,151,Low
4,20,3,18,Low
8,21,8,1,Low
7,18,4,12,Low
10,15,1,12,Low
7,18,3,9,Low
3,23,7,151,Low
1,12,2,13,Low
9,17,1,102,Low
13,26,4,14,Low
11,18,1,4,Low
7,23,4,5,Low
2,21,10,57,Low
2,20,4,28,Low
8,18,4,6,Low
2,19,3,11,Low
7,21,1,3,Low
1,19,10,8,Low
1,16,1,9,Low
1,18,1,3,Low
6,13,5,40,Low
6,7,10,115,Low
11,17,2,1,Low
1,13,4,8,Low
14,27,2,4,Low
11,15,4,2,Low
11,14,2,21,Low
14,27,1,13,Low
8,11,1,1,Low
11,17,1,11,Low
5,18,11,1,Low
2,19,4,13,Low
2,19,4,31,Low
13,24,2,5,Low
3,27,1,13,Low
2,18,5,12,Low
2,17,2,1,Low
4,21,11,3,Low
6,9,6,8,Low
1,17,3,112,Low
7,24,1,25,Low
11,14,7,2,Low
13,25,6,8,Low
1,19,3,22,Low
1,16,7,24,Low
12,24,4,69,Low
9,14,8,18,Low
8,18,4,82,Low
3,26,4,151,Low
10,17,3,27,Low
2,21,9,75,Low
13,24,6,45,Low
2,22,6,100,Low
7,25,1,3,Low
4,22,2,75,Low
1,22,1,15,Low
4,21,12,54,Low
16,7,8,151,Low
18,6,6,145,Low
8,22,7,24,Low
7,23,6,45,Low
6,8,7,63,Low
8,24,6,47,Low
8,23,9,151,Low
1,12,6,13,Low
2,21,9,26,Low
2,21,2,19,Low
11,17,9,7,Low
1,12,11,76,Low
2,19,3,3,Low
10,14,7,6,Low
1,14,2,5,Low
2,21,2,5,Low
1,20,6,109,Low
6,12,6,4,Low
9,18,2,1,Low
6,10,7,108,Low
7,18,12,12,Low
10,14,1,23,Low
14,27,2,59,Low
12,23,11,3,Low
10,16,12,30,Low
12,23,4,132,Low
2,21,11,66,Low
23,8,10,83,Low
1,17,3,15,Low
2,20,9,151,Low
1,19,2,12,Low
4,21,1,22,Low
18,7,5,36,Low
2,21,9,4,Low
7,22,9,22,Low
11,16,5,4,Low
6,9,5,8,Low
2,20,8,148,Low
3,27,2,2,Low
6,7,10,21,Low
14,27,2,131,Low
10,16,2,2,Low
14,27,4,28,Low
18,9,8,11,Low
1,14,7,12,Low
14,26,11,13,Low
9,15,7,17,Low
12,23,2,3,Low
6,8,7,151,Low
4,20,2,12,Low
4,22,2,54,Low
11,16,11,9,Low
9,14,5,55,Low
23,12,2,5,Low
1,16,1,58,Low
7,22,4,36,Low
7,18,3,2,Low
7,18,8,5,Low
5,20,3,151,Low
1,17,7,8,Low
19,27,1,59,Low
7,25,6,45,Low
8,21,12,133,Low
18,10,11,9,Low
8,23,9,71,Low
10,14,11,4,Low
10,14,4,97,Low
8,19,5,1,Low
5,27,1,1,Low
1,18,1,11,Low
9,15,7,21,Low
2,20,3,82,Low
10,17,11,12,Low
14,28,1,3,Low
8,23,9,4,Low
9,15,1,21,Low
2,20,6,44,Low
2,22,3,3,Low
7,19,2,9,Low
1,14,12,11,Low
2,18,1,5,Low
6,9,2,37,Low
6,8,2,151,Low
2,21,3,151,Low
7,20,1,53,Low
2,20,2,19,Low
4,21,12,63,Low
11,15,4,9,Low
13,27,1,13,Low
3,25,1,11,Low
2,20,11,14,Low
13,27,3,9,Low
1,14,4,8,Low
2,23,12,75,Low
11,13,2,21,Low
13,27,3,151,Low
2,20,1,54,Low
13,27,1,151,Low
8,21,6,41,Low
2,22,9,51,Low
10,15,9,141,Low
1,18,1,12,Low
2,22,3,101,Low
9,14,2,9,Low
1,22,6,25,Low
4,21,11,119,Low
11,14,1,17,Low
5,28,2,10,Low
7,22,1,13,Low
8,22,5,14,Low
9,16,7,52,Low
9,15,5,27,Low
7,23,11,3,Low
7,23,1,53,Low
1,13,2,5,Low
6,10,2,5,Low
9,17,1,13,Low
10,16,12,3,Low
10,14,2,1,Low
1,16,9,13,Low
19,27,1,70,Low
4,20,11,93,Low
1,18,10,8,Low
1,13,5,8,Low
12,27,6,151,Low
9,18,2,18,Low
2,21,3,73,Low
2,20,6,4,Low
13,27,1,13,Low
2,18,3,9,Low
9,16,2,1,Low
10,14,4,90,Low
4,21,3,30,Low
11,15,8,3,Low
6,14,10,3,Low
8,28,4,3,Low
11,15,4,4,Low
8,22,1,4,Low
9,14,8,40,Low
16,7,6,151,Low
5,23,10,51,Low
1,14,12,76,Low
1,15,8,151,Low
4,21,12,9,Low
2,22,9,2,Low
2,22,9,4,Low
5,27,2,131,Low
9,15,2,18,Low
7,23,2,10,Low
13,28,1,80,Low
4,25,3,3,Low
12,27,1,68,Low
12,25,1,3,Low
13,26,11,13,Low
6,7,7,1,Low
8,21,4,47,Low
2,21,4,151,Low
9,15,2,2,Low
2,22,7,4,Low
14,28,1,4,Low
4,19,1,151,Low
16,5,4,151,Low
1,18,1,3,Low
3,28,1,2,Low
2,19,1,57,Low
13,28,3,78,Low
13,27,6,38,Low
6,11,10,91,Low
2,22,1,32,Low
2,21,4,151,Low
6,9,8,151,Low
8,28,2,1,Low
12,24,1,3,Low
3,26,7,13,Low
9,16,1,5,Low
5,22,5,31,Low
6,11,2,3,Low
5,19,2,1,Low
23,5,8,9,Low
8,23,1,35,Low
3,24,5,3,Low
14,27,4,59,Low
7,24,4,36,Low
9,14,8,4,Low
1,18,4,31,Low
8,25,5,10,Low
9,17,6,4,Low
12,28,11,7,Low
4,22,9,151,Low
16,5,3,151,Low
4,19,12,151,Low
17,27,1,4,Low
1,16,4,151,Low
13,27,4,22,Low
7,21,9,151,Low
8,23,9,77,Low
2,21,1,119,Low
11,14,2,9,Low
2,21,10,22,Low
2,19,1,62,Low
7,19,1,48,Low
7,21,10,11,Low
7,19,5,39,Low
2,18,1,111,Low
23,6,3,9,Low
11,14,8,4,Low
2,20,12,82,Low
1,18,1,3,Low
5,23,9,3,Low
7,18,12,22,Low
4,21,6,151,Low
1,16,7,151,Low
2,20,9,101,Low
1,20,2,5,Low
2,19,1,130,Low
7,21,1,13,Low
2,20,9,17,Low
9,15,1,9,Low
1,17,1,82,Low
11,15,8,151,Low
14,28,2,13,Low
2,22,12,31,Low
9,16,4,151,Low
2,18,1,62,Low
7,24,6,45,Low
9,15,7,24,Low
4,21,1,84,Low
2,20,4,151,Low
9,16,12,19,Low
9,14,7,2,Low
10,15,8,6,Low
5,22,10,5,Low
2,19,9,17,Low
3,26,4,28,Low
11,17,3,34,Low
1,14,7,8,Low
5,22,5,19,Low
13,27,4,28,Low
2,19,9,151,Low
2,18,12,141,Low
2,19,12,17,Low
6,10,1,151,Low
2,22,10,32,Low
1,14,6,56,Low
2,22,4,109,Low
14,27,2,131,Low
14,27,5,151,Low
2,21,2,10,Low
2,20,4,9,Low
7,22,10,54,Low
13,27,8,2,Low
16,3,4,87,Low
2,20,5,24,Low
13,28,4,14,Low
8,19,9,20,Low
7,22,6,8,Low
8,27,10,15,Low
2,18,12,7,Low
13,27,1,151,Low
10,15,2,39,Low
10,17,4,12,Low
7,22,2,13,Low
14,28,7,19,Low
6,13,7,4,Low
1,20,10,11,Low
8,21,11,124,Low
2,18,2,10,Low
2,18,4,9,Low
2,19,1,36,Low
3,22,6,25,Low
2,19,6,91,Low
8,17,5,29,Low
7,22,3,151,Low
10,15,2,1,Low
7,16,9,19,Low
1,14,7,151,Low
8,20,12,124,Low
8,28,10,11,Low
1,21,6,72,Low
5,26,5,3,Low
4,21,3,60,Low
11,14,3,1,Low
2,16,2,5,Low
8,26,6,41,Low
4,19,3,12,Low
2,21,4,3,Low
2,20,6,26,Low
6,13,6,151,Low
9,14,9,151,Low
8,23,11,151,Low
2,23,12,12,Low
1,13,2,13,Low
6,11,1,40,Low
2,21,3,4,Low
2,22,9,48,Low
2,17,6,2,Low
3,23,3,3,Low
6,12,7,151,Low
6,10,5,151,Low
23,12,5,9,Low
2,21,6,3,Low
14,26,4,4,Low
7,18,8,2,Low
4,21,7,59,Low
7,24,1,3,Low
4,22,6,12,Low
13,27,6,78,Low
2,18,3,7,Low
11,15,3,55,Low
11,15,7,4,Low
6,10,7,79,Low
13,28,4,68,Low
13,27,6,51,Low
2,19,1,3,Low
15,11,2,5,Low
5,21,3,20,Low
2,21,9,151,Low
2,21,4,41,Low
11,16,6,24,Low
6,7,5,8,Low
18,7,3,9,Low
10,13,12,9,Low
7,22,6,151,Low
13,26,4,3,Low
1,18,1,132,Low
11,14,10,5,Low
14,28,4,41,Low
13,24,7,22,Low
1,18,10,5,Low
4,21,9,19,Low
2,20,7,151,Low
8,28,8,1,Low
10,15,1,55,Low
1,17,5,1,Low
8,26,1,15,Low
9,16,1,21,Low
4,21,11,3,Low
19,25,8,3,Low
11,14,2,5,Low
3,23,2,47,Low
1,18,7,9,Low
15,12,8,37,Low
15,11,2,4,Low
15,12,4,95,Low
15,9,10,32,Low
15,11,10,103,Low
15,10,8,40,Low
2,19,3,53,Low
1,19,3,134,Low
3,21,2,13,Low
9,15,4,63,Low
16,7,2,3,Low
4,21,2,151,Low
14,27,6,51,Low
17,27,1,70,Low
6,11,1,151,Low
3,25,2,13,Low
8,21,7,24,Low
2,24,1,3,Low
10,15,1,151,Low
4,19,6,93,Low
13,25,4,28,Low
2,18,10,30,Low
11,14,2,6,Low
8,22,5,133,Low
2,22,6,3,Low
2,20,8,39,Low
10,14,12,30,Low
14,27,1,11,Low
8,16,11,6,Low
7,18,6,3,Low
16,6,3,151,Low
7,22,6,38,Low
6,8,6,61,Low
3,20,3,151,Low
10,15,12,2,Low
16,5,2,151,Low
5,26,1,13,Low
1,16,6,13,Low
11,17,8,52,Low
8,18,7,1,Low
7,18,2,97,Low
2,20,8,4,Low
4,21,2,54,Low
12,24,1,69,Low
5,24,2,20,Low
7,22,6,151,Low
10,17,1,27,Low
2,18,1,62,Low
1,18,6,5,Low
7,22,4,53,Low
4,23,3,3,Low
1,19,10,9,Low
2,18,3,5,Low
1,13,8,76,Low
8,13,11,23,Low
12,25,4,14,Low
18,7,12,9,Low
14,28,2,41,Low
6,8,5,3,Low
11,15,1,87,Low
2,20,3,104,Low
17,28,7,107,Low
5,19,2,9,Low
1,12,9,5,Low
2,19,11,5,Low
1,18,7,52,Low
8,15,9,20,Low
1,13,8,101,Low
8,21,5,24,Low
1,19,6,19,Low
4,19,3,90,Low
2,20,3,151,Low
9,15,5,6,Low
1,13,9,5,Low
2,20,3,151,Low
12,24,1,151,Low
8,21,1,2,Low
4,24,3,7,Low
7,18,7,2,Low
10,16,1,151,Low
2,20,3,5,Low
4,18,1,18,Low
7,23,4,28,Low
11,14,2,23,Low
8,22,3,15,Low
10,14,3,39,Low
1,23,2,10,Low
10,16,3,30,Low
6,12,2,40,Low
3,22,6,78,Low
2,20,6,13,Low
6,10,3,151,Low
4,18,11,3,Low
2,20,9,48,Low
10,13,12,4,Low
2,22,10,54,Low
3,25,1,22,Low
10,14,12,21,Low
1,13,7,95,Low
4,23,5,51,Low
23,11,2,9,Low
2,19,6,5,Low
17,27,1,13,Low
18,8,5,36,Low
11,17,3,67,Low
16,7,5,5,Low
16,7,3,108,Low
4,22,2,151,Low
1,22,2,5,Low
6,7,8,151,Low
2,23,12,88,Low
7,20,4,25,Low
8,15,7,1,Low
12,27,1,49,Low
10,14,5,58,Low
8,22,11,151,Low
8,10,11,2,Low
1,20,6,139,Low
2,19,8,6,Low
3,28,2,10,Low
7,21,4,25,Low
1,17,4,3,Low
18,7,6,151,Low
1,16,2,8,Low
10,18,1,6,Low
1,14,4,25,Low
2,20,3,57,Low
1,19,11,13,Low
16,8,2,32,Low
23,13,10,11,Low
18,6,10,9,Low
9,17,1,5,Low
2,19,6,5,Low
13,25,8,151,Low
9,17,2,1,Low
10,15,7,2,Low
9,17,3,44,Low
8,16,5,4,Low
6,10,8,151,Low
7,18,1,13,Low
2,23,6,3,Low
1,19,4,36,Low
16,7,12,151,Low
2,19,12,39,Low
10,13,2,149,Low
11,17,7,2,Low
5,20,1,67,Low
14,27,4,3,Low
7,18,8,11,Low
1,18,2,1,Low
9,16,1,20,Low
5,20,2,151,Low
11,14,2,1,Low
9,16,7,24,Low
13,28,1,3,Low
7,23,4,3,Low
8,22,9,77,Low
6,7,12,151,Low
2,23,2,5,Low
6,11,11,13,Low
12,25,6,3,Low
8,21,2,1,Low
7,25,3,25,Low
9,17,7,27,Low
1,20,3,151,Low
11,15,2,12,Low
6,8,2,151,Low
7,19,2,3,Low
7,24,6,25,Low
2,20,1,5,Low
11,15,4,6,Low
14,27,1,26,Low
3,22,5,121,Low
8,12,9,1,Low
17,27,4,26,Low
2,20,9,4,Low
3,24,5,11,Low
1,19,4,13,Low
2,21,12,151,Low
2,21,6,112,Low
2,20,6,27,Low
10,13,2,5,Low
2,20,1,3,Low
8,25,5,19,Low
8,27,11,71,Low
3,27,2,131,Low
2,22,2,88,Low
8,18,11,6,Low
5,23,3,50,Low
2,20,3,31,Low
12,25,1,11,Low
10,14,10,21,Low
8,19,9,4,Low
1,16,2,79,Low
10,14,7,12,Low
2,20,4,89,Low
9,14,10,20,Low
23,5,4,9,Low
5,22,7,20,Low
9,16,5,52,Low
4,21,6,7,Low
6,10,11,13,Low
3,23,6,78,Low
7,23,6,3,Low
1,18,1,3,Low
11,17,8,5,Low
7,18,6,3,Low
8,23,2,151,Low
2,21,9,26,Low
4,18,3,2,Low
3,23,3,66,Low
9,17,5,30,Low
3,25,6,8,Low
4,19,7,136,Low
4,19,2,54,Low
8,13,9,20,Low
9,14,4,36,Low
6,7,5,1,Low
6,13,4,151,Low
2,18,12,12,Low
7,18,2,67,Low
4,18,9,5,Low
3,27,6,78,Low
2,21,1,76,Low
8,19,11,6,Low
9,14,1,79,Low
8,27,7,24,Low
4,23,11,3,Low
2,20,4,14,Low
2,22,7,4,Low
4,20,3,30,Low
2,17,12,12,Low
14,27,6,74,Low
6,13,5,3,Low
7,18,4,5,Low
2,23,1,3,Low
6,8,6,1,Low
11,15,10,23,Low
4,19,9,19,Low
2,20,6,22,Low
5,25,1,2,Low
5,18,3,84,Low
5,24,7,12,Low
11,17,5,4,Low
8,23,2,1,Low
9,18,11,6,Low
2,22,2,73,Low
13,26,6,28,Low
2,19,1,4,Low
15,9,5,21,Low
13,26,12,9,Low
7,18,3,3,Low
1,13,3,6,Low
11,15,12,79,Low
8,14,1,10,Low
5,20,2,2,Low
3,25,7,26,Low
4,19,6,27,Low
4,19,12,19,Low
13,25,6,73,Low
8,21,6,47,Low
13,24,6,69,Low
7,24,3,25,Low
7,18,3,8,Low
2,16,7,151,Low
13,23,6,92,Low
9,16,3,34,Low
2,19,8,151,Low
6,11,7,40,Low
4,19,5,19,Low
11,14,7,4,Low
2,20,12,26,Low
4,19,1,10,Low
11,14,7,12,Low
1,13,1,8,Low
5,27,2,4,Low
9,14,2,24,Low
13,26,1,68,Low
10,17,8,3,Low
2,20,6,31,Low
7,18,7,147,Low
5,19,2,67,Low
7,24,1,25,Low
12,23,3,47,Low
2,20,6,25,Low
2,18,6,27,Low
5,22,5,121,Low
7,23,6,151,Low
13,27,7,3,Low
8,19,9,151,Low
6,11,6,17,Low
12,23,5,12,Low
8,21,5,2,Low
12,26,4,9,Low
13,26,4,13,Low
7,18,4,8,Low
6,12,3,151,Low
3,27,1,13,Low
5,25,5,2,Low
9,16,11,29,Low
3,27,4,13,Low
18,8,10,83,Low
7,20,10,8,Low
10,15,1,36,Low
8,22,3,15,Low
2,21,3,63,Low
9,17,3,34,Low
6,13,12,4,Low
1,14,2,43,Low
9,15,5,6,Low
2,19,1,10,Low
2,18,3,7,Low
7,26,1,13,Low
2,21,6,4,Low
8,21,11,71,Low
2,20,3,17,Low
8,21,1,4,Low
9,15,8,102,Low
4,21,2,119,Low
12,23,3,11,Low
15,11,7,108,Low
14,28,8,26,Low
8,28,5,1,Low
3,22,8,8,Low
10,15,3,2,Low
5,23,6,47,Low
2,19,11,29,Low
12,25,1,15,Low
8,18,6,101,Low
6,9,2,46,Low
2,21,12,151,Low
13,26,6,25,Low
9,16,5,34,Low
2,23,6,33,Low
2,23,4,36,Low
11,16,5,44,Low
19,25,5,2,Low
1,21,7,6,Low
23,6,3,9,Low
6,11,12,63,Low
8,23,12,31,Low
2,20,9,4,Low
2,22,9,151,Low
2,18,1,6,Low
6,7,9,151,Low
10,17,4,33,Low
1,21,10,91,Low
1,18,10,34,Low
7,18,2,2,Low
2,20,3,11,Low
1,19,4,28,Low
8,21,6,41,Low
2,22,3,97,Low
4,20,8,148,Low
1,18,2,2,Low
18,7,3,9,Low
7,21,6,72,Low
2,17,3,89,Low
13,27,4,13,Low
10,17,3,27,Low
13,27,1,3,Low
11,14,8,4,Low
6,8,1,151,Low
4,20,2,12,Low
2,22,3,19,Low
2,19,1,3,Low
4,19,5,17,Low
8,21,1,4,Low
13,27,4,151,Low
4,22,7,88,Low
9,17,5,24,Low
14,28,3,13,Low
6,13,1,151,Low
2,19,11,14,Low
17,28,1,26,Low
2,20,3,7,Low
3,28,2,151,Low
10,16,4,5,Low
8,15,11,17,Low
2,20,1,48,Low
12,25,9,13,Low
6,10,11,13,Low
6,8,3,151,Low
8,24,5,11,Low
10,16,2,151,Low
10,14,5,6,Low
2,23,3,51,Low
7,19,1,24,Low
8,18,9,4,Low
4,23,2,151,Low
9,16,7,24,Low
1,12,12,8,Low
14,28,7,151,Low
7,21,4,36,Low
10,17,3,4,Low
1,19,3,151,Low
6,9,3,37,Low
2,21,1,3,Low
1,14,10,151,Low
2,21,1,22,Low
2,18,2,1,Low
4,21,3,27,Low
7,19,1,22,Low
1,17,6,45,Low
13,26,1,85,Low
11,19,1,16,Low
2,20,6,5,Low
4,21,3,7,Low
3,26,12,9,Low
23,4,8,9,Low
9,18,7,44,Low
1,18,5,17,Low
1,15,1,9,Low
17,28,2,151,Low
10,15,8,18,Low
3,18,1,11,Low
7,18,3,8,Low
4,19,7,151,Low
11,16,5,102,Low
2,18,9,19,Low
12,23,8,34,Low
8,22,7,16,Low
11,16,1,5,Low
10,17,1,27,Low
9,15,11,151,Low
4,22,6,5,Low
3,24,6,78,Low
3,25,5,59,Low
16,7,8,33,Low
5,23,2,98,Low
10,16,4,4,Low
2,22,12,151,Low
4,19,5,51,Low
10,14,5,58,Low
8,23,1,151,Low
3,23,3,100,Low
6,10,10,91,Low
12,27,1,3,Low
5,18,10,4,Low
7,24,4,85,Low
2,18,1,151,Low
7,23,6,38,Low
7,21,6,53,Low
1,18,6,5,Low
7,21,3,78,Low
8,28,6,14,Low
8,19,7,1,Low
2,20,1,57,Low
3,24,8,22,Low
8,27,2,5,Low
2,20,6,53,Low
1,13,9,109,Low
13,24,4,69,Low
6,10,1,40,Low
9,16,2,34,Low
10,14,3,4,Low
1,16,6,9,Low
4,22,8,151,Low
1,17,1,23,Low
1,20,6,25,Low
5,21,2,151,Low
9,15,7,21,Low
7,20,10,42,Low
1,18,10,3,Low
7,22,6,49,Low
12,23,2,47,Low
2,21,1,57,Low
7,18,3,5,Low
9,17,2,52,Low
4,21,2,151,Low
3,25,9,3,Low
4,18,1,6,Low
4,20,1,13,Low
10,13,1,55,Low
4,20,5,151,Low
2,23,1,92,Low
2,20,6,151,Low
8,20,1,29,Low
12,28,3,68,Low
2,18,6,42,Low
12,26,1,68,Low
2,21,12,84,Low
10,14,1,2,Low
9,18,7,1,Low
13,28,1,28,Low
6,12,9,5,Low
1,13,1,76,Low
2,22,1,82,Low
4,19,5,149,Low
3,25,10,3,Low
9,16,8,52,Low
5,22,5,30,Low
1,21,9,5,Low
1,14,2,1,Low
2,21,9,19,Low
6,13,2,56,Low
14,28,3,78,Low
7,16,12,39,Low
8,18,9,1,Low
12,23,3,7,Low
9,15,10,32,Low
2,19,12,4,Low
3,28,1,3,Low
9,14,2,144,Low
8,14,9,1,Low
8,16,11,151,Low
13,26,6,113,Low
2,23,5,26,Low
11,15,2,18,Low
7,19,1,121,Low
2,17,3,9,Low
2,19,4,128,Low
8,13,11,1,Low
8,23,6,4,Low
4,24,1,151,Low
8,21,11,6,Low
4,20,8,151,Low
4,22,3,66,Low
7,17,4,11,Low
9,18,2,10,Low
8,20,1,11,Low
7,23,6,25,Low
2,18,3,7,Low
2,21,9,19,Low
4,22,6,41,Low
9,17,5,91,Low
7,24,1,3,Low
4,19,10,19,Low
14,28,1,14,Low
7,18,3,10,Low
3,27,10,3,Low
17,28,1,74,Low
11,16,10,12,Low
12,25,1,3,Low
12,27,1,4,Low
2,19,9,99,Low
7,23,4,28,Low
7,18,7,3,Low
7,21,1,53,Low
8,18,11,4,Low
2,20,4,151,Low
2,20,3,3,Low
7,20,1,5,Low
8,23,2,9,Low
4,20,12,75,Low
8,21,11,151,Low
7,22,6,72,Low
1,12,3,13,Low
3,20,7,125,Low
7,17,12,8,Low
1,19,2,5,Low
8,24,2,10,Low
16,8,4,65,Low
2,20,7,125,Low
14,27,10,42,Low
8,17,11,17,Low
2,18,1,151,Low
2,20,9,5,Low
7,22,6,45,Low
5,23,6,74,Low
8,21,3,9,Low
12,24,3,4,Low
1,17,2,151,Low
7,23,6,38,Low
8,25,5,11,Low
2,22,9,6,Low
7,19,7,66,Low
9,16,9,52,Low
1,20,6,123,Low
2,22,4,3,Low
8,15,11,20,Low
5,24,10,151,Low
1,13,5,56,Low
6,10,2,5,Low
2,19,2,151,Low
10,16,1,1,Low
7,23,6,25,Low
7,18,3,13,Low
2,21,12,3,Low
9,17,10,11,Low
14,28,11,10,Low
8,19,11,6,Low
6,7,5,61,Low
7,24,4,53,Low
5,19,12,124,Low
6,10,2,46,Low
15,12,2,5,Low
15,10,2,5,Low
3,22,2,13,Low
2,22,1,3,Low
7,19,5,23,Low
7,18,7,9,Low
18,8,6,151,Low
18,6,2,9,Low
13,24,1,5,Low
1,17,1,6,Low
2,21,5,93,Low
3,23,2,51,Low
7,23,6,25,Low
16,7,4,151,Low
9,17,11,10,Low
8,23,7,151,Low
7,24,1,25,Low
11,14,2,2,Low
12,23,4,68,Low
4,22,7,48,Low
5,23,5,49,Low
2,24,1,151,Low
5,24,2,10,Low
8,15,1,10,Low
7,21,1,5,Low
16,7,7,33,Low
4,22,3,151,Low
15,11,11,3,Low
15,11,7,4,Low
15,11,11,40,Low
15,11,7,103,Low
15,12,8,40,Low
10,15,8,12,Low
15,10,10,5,Low
1,15,1,108,Low
7,24,1,150,Low
11,14,8,6,Low
7,23,4,13,Low
2,19,12,16,Low
9,17,11,24,Low
8,24,1,11,Low
7,24,2,150,Low
5,19,1,13,Low
2,17,2,30,Low
6,10,5,3,Low
2,22,3,4,Low
7,21,4,8,Low
14,26,1,8,Low
7,25,2,9,Low
3,19,6,9,Low
2,21,12,96,Low
17,28,10,3,Low
7,23,6,25,Low
1,20,5,9,Low
1,14,7,44,Low
2,20,3,151,Low
2,21,6,3,Low
1,18,4,13,Low
17,26,1,19,Low
12,26,6,151,Low
8,19,11,23,Low
10,14,2,4,Low
2,21,9,4,Low
3,24,4,110,Low
1,20,1,10,Low
2,22,3,60,Low
1,18,6,151,Low
14,26,11,13,Low
1,15,2,5,Low
7,21,10,42,Low
2,18,3,90,Low
10,15,8,12,Low
8,17,4,151,Low
8,22,11,71,Low
3,24,10,151,Low
1,19,10,91,Low
2,19,3,4,Low
3,28,4,14,Low
3,25,6,85,Low
8,22,6,4,Low
7,23,6,45,Low
3,19,2,4,Low
3,21,11,26,Low
9,18,1,10,Low
10,16,12,7,Low
7,21,1,22,Low
7,21,5,151,Low
1,21,11,151,Low
2,21,12,31,Low
2,19,3,3,Low
6,7,9,151,Low
9,16,3,135,Low
7,23,6,25,Low
2,22,6,5,Low
8,25,1,11,Low
4,22,10,3,Low
3,23,1,8,Low
5,23,10,38,Low
2,19,5,4,Low
7,21,4,42,Low
2,20,6,3,Low
7,20,6,72,Low
1,15,10,9,Low
1,16,1,9,Low
2,20,6,151,Low
5,18,12,5,Low
10,15,7,12,Low
5,21,7,1,Low
2,21,1,12,Low
5,21,2,3,Low
6,9,11,1,Low
8,26,1,5,Low
2,19,10,19,Low
6,9,1,37,Low
10,14,2,4,Low
4,20,5,60,Low
3,27,1,51,Low
8,22,4,1,Low
3,27,1,13,Low
8,17,9,2,Low
3,21,7,125,Low
9,18,6,44,Low
8,27,9,1,Low
18,7,3,151,Low
13,27,1,68,Low
8,23,9,26,Low
2,17,3,3,Low
7,22,6,28,Low
11,17,10,3,Low
1,22,3,10,Low
1,20,3,135,Low
12,28,6,3,Low
6,11,2,5,Low
1,16,2,52,Low
1,18,11,151,Low
8,18,1,23,Low
8,21,2,41,Low
2,18,2,1,Low
8,19,11,6,Low
10,14,4,3,Low
14,27,4,151,Low
6,13,6,40,Low
8,18,9,10,Low
2,21,12,93,Low
17,27,6,19,Low
6,10,11,1,Low
7,24,1,3,Low
10,13,12,151,Low
2,21,9,151,Low
7,22,4,13,Low
13,27,4,151,Low
9,14,7,24,Low
6,11,12,12,Low
12,27,12,98,Low
13,28,3,13,Low
8,18,11,23,Low
17,28,1,151,Low
2,21,3,63,Low
23,13,1,3,Low
8,19,1,1,Low
11,18,10,3,Low
2,19,3,30,Low
4,22,2,60,Low
1,17,1,151,Low
5,27,1,70,Low
4,21,7,60,Low
14,28,2,151,Low
1,20,6,38,Low
3,21,7,66,Low
8,15,5,20,Low
14,28,3,9,Low
13,28,1,22,Low
12,27,1,7,Low
9,15,7,24,Low
4,21,3,4,Low
2,23,3,117,Low
6,7,3,151,Low
8,16,7,102,Low
7,17,7,8,Low
7,18,12,3,Low
7,19,11,31,Low
6,13,8,4,Low
4,20,6,27,Low
7,18,1,13,Low
6,11,6,3,Low
6,9,5,5,Low
2,24,1,3,Low
1,14,2,65,Low
2,22,12,151,Low
8,21,1,6,Low
8,16,1,1,Low
6,11,11,76,Low
6,8,5,151,Low
2,22,3,88,Low
6,8,2,61,Low
8,27,1,15,Low
8,21,6,26,Low
6,9,9,1,Low
10,16,1,3,Low
23,8,10,83,Low
19,24,3,4,Low
8,27,11,10,Low
10,14,1,6,Low
12,27,1,28,Low
6,11,3,5,Low
7,24,1,3,Low
10,17,1,151,Low
7,24,1,3,Low
17,27,2,151,Low
1,16,6,151,Low
7,18,3,151,Low
10,14,5,2,Low
7,21,11,13,Low
3,26,6,28,Low
11,18,2,5,Low
12,27,6,38,Low
7,23,6,3,Low
2,19,9,17,Low
11,14,2,5,Low
2,18,5,2,Low
13,27,3,3,Low
1,14,2,5,Low
1,18,6,151,Low
