Platform,Year,Genre,Publisher,Global Sales
7,24,4,36,0.05
9,14,8,4,0.05
1,18,4,31,0.05
8,25,5,10,0.05
9,17,6,4,0.05
12,28,11,7,0.05
4,22,9,151,0.05
16,5,3,151,0.05
4,19,12,151,0.05
17,27,1,4,0.05
1,16,4,151,0.05
13,27,4,22,0.05
7,21,9,151,0.05
8,23,9,77,0.05
2,21,1,119,0.05
11,14,2,9,0.05
2,21,10,22,0.05
2,19,1,62,0.05
7,19,1,48,0.05
7,21,10,11,0.05
7,19,5,39,0.05
2,18,1,111,0.05
23,6,3,9,0.05
11,14,8,4,0.05
2,20,12,82,0.05
1,18,1,3,0.05
5,23,9,3,0.05
7,18,12,22,0.05
4,21,6,151,0.05
1,16,7,151,0.05
2,20,9,101,0.05
1,20,2,5,0.05
2,19,1,130,0.05
7,21,1,13,0.05
2,20,9,17,0.05
9,15,1,9,0.05
1,17,1,82,0.05
11,15,8,151,0.05
14,28,2,13,0.05
2,22,12,31,0.05
9,16,4,151,0.05
2,18,1,62,0.05
7,24,6,45,0.05
9,15,7,24,0.05
4,21,1,84,0.05
2,20,4,151,0.05
9,16,12,19,0.05
9,14,7,2,0.05
10,15,8,6,0.05
5,22,10,5,0.05
2,19,9,17,0.05
3,26,4,28,0.05
11,17,3,34,0.05
1,14,7,8,0.05
5,22,5,19,0.05
13,27,4,28,0.05
2,19,9,151,0.05
2,18,12,141,0.05
2,19,12,17,0.05
6,10,1,151,0.05
2,22,10,32,0.05
1,14,6,56,0.05
2,22,4,109,0.05
14,27,2,131,0.05
14,27,5,151,0.05
2,21,2,10,0.05
2,20,4,9,0.05
7,22,10,54,0.05
13,27,8,2,0.05
16,3,4,87,0.05
2,20,5,24,0.05
13,28,4,14,0.05
8,19,9,20,0.05
7,22,6,8,0.05
8,27,10,15,0.05
2,18,12,7,0.05
13,27,1,151,0.05
10,15,2,39,0.05
10,17,4,12,0.05
7,22,2,13,0.05
14,28,7,19,0.05
6,13,7,4,0.05
1,20,10,11,0.05
8,21,11,124,0.05
2,18,2,10,0.05
2,18,4,9,0.05
2,19,1,36,0.05
3,22,6,25,0.05
2,19,6,91,0.05
8,17,5,29,0.05
7,22,3,151,0.05
10,15,2,1,0.05
7,16,9,19,0.05
1,14,7,151,0.05
8,20,12,124,0.05
8,28,10,11,0.05
1,21,6,72,0.05
5,26,5,3,0.05
4,21,3,60,0.05
11,14,3,1,0.05
2,16,2,5,0.05
8,26,6,41,0.05
4,19,3,12,0.05
2,21,4,3,0.05
2,20,6,26,0.05
6,13,6,151,0.05
9,14,9,151,0.05
8,23,11,151,0.05
2,23,12,12,0.05
1,13,2,13,0.05
6,11,1,40,0.05
2,21,3,4,0.05
2,22,9,48,0.05
2,17,6,2,0.05
3,23,3,3,0.05
6,12,7,151,0.05
6,10,5,151,0.05
23,12,5,9,0.05
2,21,6,3,0.05
14,26,4,4,0.05
7,18,8,2,0.05
4,21,7,59,0.05
7,24,1,3,0.05
4,22,6,12,0.05
13,27,6,78,0.05
2,18,3,7,0.05
11,15,3,55,0.05
11,15,7,4,0.05
6,10,7,79,0.05
13,28,4,68,0.05
13,27,6,51,0.05
2,19,1,3,0.05
15,11,2,5,0.05
5,21,3,20,0.05
2,21,9,151,0.05
2,21,4,41,0.05
11,16,6,24,0.05
6,7,5,8,0.05
18,7,3,9,0.05
10,13,12,9,0.05
7,22,6,151,0.05
13,26,4,3,0.05
1,18,1,132,0.05
11,14,10,5,0.05
14,28,4,41,0.05
13,24,7,22,0.05
1,18,10,5,0.05
4,21,9,19,0.05
2,20,7,151,0.05
8,28,8,1,0.05
10,15,1,55,0.05
1,17,5,1,0.05
8,26,1,15,0.05
9,16,1,21,0.05
4,21,11,3,0.05
19,25,8,3,0.05
11,14,2,5,0.05
3,23,2,47,0.05
1,18,7,9,0.05
15,12,8,37,0.05
15,11,2,4,0.05
15,12,4,95,0.05
15,9,10,32,0.05
15,11,10,103,0.05
15,10,8,40,0.05
2,19,3,53,0.05
1,19,3,134,0.05
3,21,2,13,0.05
9,15,4,63,0.05
16,7,2,3,0.05
4,21,2,151,0.05
14,27,6,51,0.05
17,27,1,70,0.05
6,11,1,151,0.05
3,25,2,13,0.05
8,21,7,24,0.05
2,24,1,3,0.05
10,15,1,151,0.05
4,19,6,93,0.05
13,25,4,28,0.05
2,18,10,30,0.05
11,14,2,6,0.05
8,22,5,133,0.05
2,22,6,3,0.05
2,20,8,39,0.05
10,14,12,30,0.05
14,27,1,11,0.05
8,16,11,6,0.05
7,18,6,3,0.05
16,6,3,151,0.05
7,22,6,38,0.05
6,8,6,61,0.05
3,20,3,151,0.05
10,15,12,2,0.05
16,5,2,151,0.05
5,26,1,13,0.05
1,16,6,13,0.05
11,17,8,52,0.05
8,18,7,1,0.05
7,18,2,97,0.05
2,20,8,4,0.05
4,21,2,54,0.05
12,24,1,69,0.05
5,24,2,20,0.05
7,22,6,151,0.05
10,17,1,27,0.05
2,18,1,62,0.05
1,18,6,5,0.05
7,22,4,53,0.05
4,23,3,3,0.05
1,19,10,9,0.05
2,18,3,5,0.05
1,13,8,76,0.05
8,13,11,23,0.05
12,25,4,14,0.05
18,7,12,9,0.05
14,28,2,41,0.05
6,8,5,3,0.05
11,15,1,87,0.05
2,20,3,104,0.05
17,28,7,107,0.05
5,19,2,9,0.05
1,12,9,5,0.05
2,19,11,5,0.05
1,18,7,52,0.05
8,15,9,20,0.05
1,13,8,101,0.05
8,21,5,24,0.05
1,19,6,19,0.05
4,19,3,90,0.05
2,20,3,151,0.05
9,15,5,6,0.05
1,13,9,5,0.05
2,20,3,151,0.05
12,24,1,151,0.05
8,21,1,2,0.05
4,24,3,7,0.05
7,18,7,2,0.05
10,16,1,151,0.05
2,20,3,5,0.05
4,18,1,18,0.05
7,23,4,28,0.05
11,14,2,23,0.05
8,22,3,15,0.05
10,14,3,39,0.05
1,23,2,10,0.05
10,16,3,30,0.05
6,12,2,40,0.05
3,22,6,78,0.05
2,20,6,13,0.05
6,10,3,151,0.05
4,18,11,3,0.05
2,20,9,48,0.05
10,13,12,4,0.05
2,22,10,54,0.05
3,25,1,22,0.05
10,14,12,21,0.05
1,13,7,95,0.05
4,23,5,51,0.05
23,11,2,9,0.05
2,19,6,5,0.05
17,27,1,13,0.05
18,8,5,36,0.05
11,17,3,67,0.05
16,7,5,5,0.05
16,7,3,108,0.05
4,22,2,151,0.05
1,22,2,5,0.05
6,7,8,151,0.05
2,23,12,88,0.05
7,20,4,25,0.05
8,15,7,1,0.05
12,27,1,49,0.05
10,14,5,58,0.05
8,22,11,151,0.05
8,10,11,2,0.05
1,20,6,139,0.05
2,19,8,6,0.05
3,28,2,10,0.05
7,21,4,25,0.05
1,17,4,3,0.05
18,7,6,151,0.05
1,16,2,8,0.05
10,18,1,6,0.05
1,14,4,25,0.05
2,20,3,57,0.05
1,19,11,13,0.05
16,8,2,32,0.05
23,13,10,11,0.05
18,6,10,9,0.05
9,17,1,5,0.05
2,19,6,5,0.05
13,25,8,151,0.05
9,17,2,1,0.05
10,15,7,2,0.05
9,17,3,44,0.05
8,16,5,4,0.05
6,10,8,151,0.05
7,18,1,13,0.05
2,23,6,3,0.05
1,19,4,36,0.05
16,7,12,151,0.05
2,19,12,39,0.05
10,13,2,149,0.05
11,17,7,2,0.05
5,20,1,67,0.05
14,27,4,3,0.05
7,18,8,11,0.05
1,18,2,1,0.05
9,16,1,20,0.05
5,20,2,151,0.05
11,14,2,1,0.05
9,16,7,24,0.05
13,28,1,3,0.05
7,23,4,3,0.05
8,22,9,77,0.05
6,7,12,151,0.05
2,23,2,5,0.05
6,11,11,13,0.05
12,25,6,3,0.05
8,21,2,1,0.05
7,25,3,25,0.05
9,17,7,27,0.05
1,20,3,151,0.05
11,15,2,12,0.05
6,8,2,151,0.05
7,19,2,3,0.05
7,24,6,25,0.05
2,20,1,5,0.05
11,15,4,6,0.05
14,27,1,26,0.05
3,22,5,121,0.05
8,12,9,1,0.05
17,27,4,26,0.05
2,20,9,4,0.05
3,24,5,11,0.05
1,19,4,13,0.05
2,21,12,151,0.05
2,21,6,112,0.05
2,20,6,27,0.05
10,13,2,5,0.05
2,20,1,3,0.05
8,25,5,19,0.05
8,27,11,71,0.05
3,27,2,131,0.05
2,22,2,88,0.05
8,18,11,6,0.05
5,23,3,50,0.05
2,20,3,31,0.05
12,25,1,11,0.05
10,14,10,21,0.05
8,19,9,4,0.05
1,16,2,79,0.05
10,14,7,12,0.05
2,20,4,89,0.05
9,14,10,20,0.05
23,5,4,9,0.05
5,22,7,20,0.05
9,16,5,52,0.05
4,21,6,7,0.05
6,10,11,13,0.05
3,23,6,78,0.05
7,23,6,3,0.05
1,18,1,3,0.05
11,17,8,5,0.05
7,18,6,3,0.05
8,23,2,151,0.05
2,21,9,26,0.05
4,18,3,2,0.05
3,23,3,66,0.05
9,17,5,30,0.05
3,25,6,8,0.05
4,19,7,136,0.05
4,19,2,54,0.05
8,13,9,20,0.05
9,14,4,36,0.05
6,7,5,1,0.05
6,13,4,151,0.05
2,18,12,12,0.05
7,18,2,67,0.05
4,18,9,5,0.05
3,27,6,78,0.05
2,21,1,76,0.05
8,19,11,6,0.05
9,14,1,79,0.05
8,27,7,24,0.05
4,23,11,3,0.05
2,20,4,14,0.05
2,22,7,4,0.05
4,20,3,30,0.05
2,17,12,12,0.05
14,27,6,74,0.05
6,13,5,3,0.05
7,18,4,5,0.05
2,23,1,3,0.05
6,8,6,1,0.05
11,15,10,23,0.05
4,19,9,19,0.05
2,20,6,22,0.05
5,25,1,2,0.05
5,18,3,84,0.05
5,24,7,12,0.05
11,17,5,4,0.05
8,23,2,1,0.05
9,18,11,6,0.05
2,22,2,73,0.05
13,26,6,28,0.05
2,19,1,4,0.05
15,9,5,21,0.05
13,26,12,9,0.05
7,18,3,3,0.05
1,13,3,6,0.05
11,15,12,79,0.05
8,14,1,10,0.05
5,20,2,2,0.05
3,25,7,26,0.05
4,19,6,27,0.05
4,19,12,19,0.05
13,25,6,73,0.05
8,21,6,47,0.05
13,24,6,69,0.05
7,24,3,25,0.05
7,18,3,8,0.05
2,16,7,151,0.05
13,23,6,92,0.05
9,16,3,34,0.05
2,19,8,151,0.05
6,11,7,40,0.05
4,19,5,19,0.05
11,14,7,4,0.05
2,20,12,26,0.05
4,19,1,10,0.05
11,14,7,12,0.05
1,13,1,8,0.05
5,27,2,4,0.05
9,14,2,24,0.05
13,26,1,68,0.05
10,17,8,3,0.05
2,20,6,31,0.05
7,18,7,147,0.05
5,19,2,67,0.05
7,24,1,25,0.05
12,23,3,47,0.05
2,20,6,25,0.05
2,18,6,27,0.05
5,22,5,121,0.05
7,23,6,151,0.05
13,27,7,3,0.05
8,19,9,151,0.05
6,11,6,17,0.05
12,23,5,12,0.05
8,21,5,2,0.05
12,26,4,9,0.05
13,26,4,13,0.05
7,18,4,8,0.05
6,12,3,151,0.05
3,27,1,13,0.05
5,25,5,2,0.05
9,16,11,29,0.05
3,27,4,13,0.05
18,8,10,83,0.05
7,20,10,8,0.05
10,15,1,36,0.05
8,22,3,15,0.05
2,21,3,63,0.05
9,17,3,34,0.05
6,13,12,4,0.05
1,14,2,43,0.05
9,15,5,6,0.05
2,19,1,10,0.05
2,18,3,7,0.05
7,26,1,13,0.05
2,21,6,4,0.05
8,21,11,71,0.05
2,20,3,17,0.05
8,21,1,4,0.05
9,15,8,102,0.05
4,21,2,119,0.05
12,23,3,11,0.05
15,11,7,108,0.05
14,28,8,26,0.05
8,28,5,1,0.05
3,22,8,8,0.05
10,15,3,2,0.05
5,23,6,47,0.05
2,19,11,29,0.05
12,25,1,15,0.05
8,18,6,101,0.05
6,9,2,46,0.05
2,21,12,151,0.05
13,26,6,25,0.05
9,16,5,34,0.05
2,23,6,33,0.05
2,23,4,36,0.05
11,16,5,44,0.05
19,25,5,2,0.05
1,21,7,6,0.05
23,6,3,9,0.05
6,11,12,63,0.04
8,23,12,31,0.04
2,20,9,4,0.04
2,22,9,151,0.04
2,18,1,6,0.04
6,7,9,151,0.04
10,17,4,33,0.04
1,21,10,91,0.04
1,18,10,34,0.04
7,18,2,2,0.04
2,20,3,11,0.04
1,19,4,28,0.04
8,21,6,41,0.04
2,22,3,97,0.04
4,20,8,148,0.04
1,18,2,2,0.04
18,7,3,9,0.04
7,21,6,72,0.04
2,17,3,89,0.04
13,27,4,13,0.04
10,17,3,27,0.04
13,27,1,3,0.04
11,14,8,4,0.04
6,8,1,151,0.04
4,20,2,12,0.04
2,22,3,19,0.04
2,19,1,3,0.04
4,19,5,17,0.04
8,21,1,4,0.04
13,27,4,151,0.04
4,22,7,88,0.04
9,17,5,24,0.04
14,28,3,13,0.04
6,13,1,151,0.04
2,19,11,14,0.04
17,28,1,26,0.04
2,20,3,7,0.04
3,28,2,151,0.04
10,16,4,5,0.04
8,15,11,17,0.04
2,20,1,48,0.04
12,25,9,13,0.04
6,10,11,13,0.04
6,8,3,151,0.04
8,24,5,11,0.04
10,16,2,151,0.04
10,14,5,6,0.04
2,23,3,51,0.04
7,19,1,24,0.04
8,18,9,4,0.04
4,23,2,151,0.04
9,16,7,24,0.04
1,12,12,8,0.04
14,28,7,151,0.04
7,21,4,36,0.04
10,17,3,4,0.04
1,19,3,151,0.04
6,9,3,37,0.04
2,21,1,3,0.04
1,14,10,151,0.04
2,21,1,22,0.04
2,18,2,1,0.04
4,21,3,27,0.04
7,19,1,22,0.04
1,17,6,45,0.04
13,26,1,85,0.04
11,19,1,16,0.04
2,20,6,5,0.04
4,21,3,7,0.04
3,26,12,9,0.04
23,4,8,9,0.04
9,18,7,44,0.04
1,18,5,17,0.04
1,15,1,9,0.04
17,28,2,151,0.04
10,15,8,18,0.04
3,18,1,11,0.04
7,18,3,8,0.04
4,19,7,151,0.04
11,16,5,102,0.04
2,18,9,19,0.04
12,23,8,34,0.04
8,22,7,16,0.04
11,16,1,5,0.04
10,17,1,27,0.04
9,15,11,151,0.04
4,22,6,5,0.04
3,24,6,78,0.04
3,25,5,59,0.04
16,7,8,33,0.04
5,23,2,98,0.04
10,16,4,4,0.04
2,22,12,151,0.04
4,19,5,51,0.04
10,14,5,58,0.04
8,23,1,151,0.04
3,23,3,100,0.04
6,10,10,91,0.04
12,27,1,3,0.04
5,18,10,4,0.04
7,24,4,85,0.04
2,18,1,151,0.04
7,23,6,38,0.04
7,21,6,53,0.04
1,18,6,5,0.04
7,21,3,78,0.04
8,28,6,14,0.04
8,19,7,1,0.04
2,20,1,57,0.04
3,24,8,22,0.04
8,27,2,5,0.04
2,20,6,53,0.04
1,13,9,109,0.04
13,24,4,69,0.04
6,10,1,40,0.04
9,16,2,34,0.04
10,14,3,4,0.04
1,16,6,9,0.04
4,22,8,151,0.04
1,17,1,23,0.04
1,20,6,25,0.04
5,21,2,151,0.04
9,15,7,21,0.04
7,20,10,42,0.04
1,18,10,3,0.04
7,22,6,49,0.04
12,23,2,47,0.04
2,21,1,57,0.04
7,18,3,5,0.04
9,17,2,52,0.04
4,21,2,151,0.04
3,25,9,3,0.04
4,18,1,6,0.04
4,20,1,13,0.04
10,13,1,55,0.04
4,20,5,151,0.04
2,23,1,92,0.04
2,20,6,151,0.04
8,20,1,29,0.04
12,28,3,68,0.04
2,18,6,42,0.04
12,26,1,68,0.04
2,21,12,84,0.04
10,14,1,2,0.04
9,18,7,1,0.04
13,28,1,28,0.04
6,12,9,5,0.04
1,13,1,76,0.04
2,22,1,82,0.04
4,19,5,149,0.04
3,25,10,3,0.04
9,16,8,52,0.04
5,22,5,30,0.04
1,21,9,5,0.04
1,14,2,1,0.04
2,21,9,19,0.04
6,13,2,56,0.04
14,28,3,78,0.04
7,16,12,39,0.04
8,18,9,1,0.04
12,23,3,7,0.04
9,15,10,32,0.04
2,19,12,4,0.04
3,28,1,3,0.04
9,14,2,144,0.04
8,14,9,1,0.04
8,16,11,151,0.04
13,26,6,113,0.04
2,23,5,26,0.04
11,15,2,18,0.04
7,19,1,121,0.04
2,17,3,9,0.04
2,19,4,128,0.04
8,13,11,1,0.04
8,23,6,4,0.04
4,24,1,151,0.04
8,21,11,6,0.04
4,20,8,151,0.04
4,22,3,66,0.04
7,17,4,11,0.04
9,18,2,10,0.04
8,20,1,11,0.04
7,23,6,25,0.04
2,18,3,7,0.04
2,21,9,19,0.04
4,22,6,41,0.04
9,17,5,91,0.04
7,24,1,3,0.04
4,19,10,19,0.04
14,28,1,14,0.04
7,18,3,10,0.04
3,27,10,3,0.04
17,28,1,74,0.04
11,16,10,12,0.04
12,25,1,3,0.04
12,27,1,4,0.04
2,19,9,99,0.04
7,23,4,28,0.04
7,18,7,3,0.04
7,21,1,53,0.04
8,18,11,4,0.04
2,20,4,151,0.04
2,20,3,3,0.04
7,20,1,5,0.04
8,23,2,9,0.04
4,20,12,75,0.04
8,21,11,151,0.04
7,22,6,72,0.04
1,12,3,13,0.04
3,20,7,125,0.04
7,17,12,8,0.04
1,19,2,5,0.04
8,24,2,10,0.04
16,8,4,65,0.04
2,20,7,125,0.04
14,27,10,42,0.04
8,17,11,17,0.04
2,18,1,151,0.04
2,20,9,5,0.04
7,22,6,45,0.04
5,23,6,74,0.04
8,21,3,9,0.04
12,24,3,4,0.04
1,17,2,151,0.04
7,23,6,38,0.04
8,25,5,11,0.04
2,22,9,6,0.04
7,19,7,66,0.04
9,16,9,52,0.04
1,20,6,123,0.04
2,22,4,3,0.04
8,15,11,20,0.04
5,24,10,151,0.04
1,13,5,56,0.04
6,10,2,5,0.04
2,19,2,151,0.04
10,16,1,1,0.04
7,23,6,25,0.04
7,18,3,13,0.04
2,21,12,3,0.04
9,17,10,11,0.04
14,28,11,10,0.04
8,19,11,6,0.04
6,7,5,61,0.04
7,24,4,53,0.04
5,19,12,124,0.04
6,10,2,46,0.04
15,12,2,5,0.04
15,10,2,5,0.04
3,22,2,13,0.04
2,22,1,3,0.04
7,19,5,23,0.04
7,18,7,9,0.04
18,8,6,151,0.04
18,6,2,9,0.04
13,24,1,5,0.04
1,17,1,6,0.04
2,21,5,93,0.04
3,23,2,51,0.04
7,23,6,25,0.04
16,7,4,151,0.04
9,17,11,10,0.04
8,23,7,151,0.04
7,24,1,25,0.04
11,14,2,2,0.04
12,23,4,68,0.04
4,22,7,48,0.04
5,23,5,49,0.04
2,24,1,151,0.04
5,24,2,10,0.04
8,15,1,10,0.04
7,21,1,5,0.04
16,7,7,33,0.04
4,22,3,151,0.04
15,11,11,3,0.04
15,11,7,4,0.04
15,11,11,40,0.04
15,11,7,103,0.04
15,12,8,40,0.04
10,15,8,12,0.04
15,10,10,5,0.04
1,15,1,108,0.04
7,24,1,150,0.04
11,14,8,6,0.04
7,23,4,13,0.04
2,19,12,16,0.04
9,17,11,24,0.04
8,24,1,11,0.04
7,24,2,150,0.04
5,19,1,13,0.04
2,17,2,30,0.04
6,10,5,3,0.04
2,22,3,4,0.04
7,21,4,8,0.04
14,26,1,8,0.04
7,25,2,9,0.04
3,19,6,9,0.04
2,21,12,96,0.04
17,28,10,3,0.04
7,23,6,25,0.04
1,20,5,9,0.04
1,14,7,44,0.04
2,20,3,151,0.04
2,21,6,3,0.04
1,18,4,13,0.04
17,26,1,19,0.04
12,26,6,151,0.04
8,19,11,23,0.04
10,14,2,4,0.04
2,21,9,4,0.04
3,24,4,110,0.04
1,20,1,10,0.04
2,22,3,60,0.04
1,18,6,151,0.04
14,26,11,13,0.04
1,15,2,5,0.04
7,21,10,42,0.04
2,18,3,90,0.04
10,15,8,12,0.04
8,17,4,151,0.04
8,22,11,71,0.04
3,24,10,151,0.04
1,19,10,91,0.04
2,19,3,4,0.04
3,28,4,14,0.04
3,25,6,85,0.04
8,22,6,4,0.04
7,23,6,45,0.04
3,19,2,4,0.04
3,21,11,26,0.04
9,18,1,10,0.04
10,16,12,7,0.04
7,21,1,22,0.04
7,21,5,151,0.04
1,21,11,151,0.04
2,21,12,31,0.04
2,19,3,3,0.04
6,7,9,151,0.04
9,16,3,135,0.04
7,23,6,25,0.04
2,22,6,5,0.04
8,25,1,11,0.04
4,22,10,3,0.04
3,23,1,8,0.04
5,23,10,38,0.04
2,19,5,4,0.04
7,21,4,42,0.04
2,20,6,3,0.04
7,20,6,72,0.04
1,15,10,9,0.04
1,16,1,9,0.04
2,20,6,151,0.04
5,18,12,5,0.04
10,15,7,12,0.04
5,21,7,1,0.04
2,21,1,12,0.04
5,21,2,3,0.04
6,9,11,1,0.04
8,26,1,5,0.04
2,19,10,19,0.04
6,9,1,37,0.04
10,14,2,4,0.04
4,20,5,60,0.04
3,27,1,51,0.04
8,22,4,1,0.04
3,27,1,13,0.04
8,17,9,2,0.04
3,21,7,125,0.04
9,18,6,44,0.04
8,27,9,1,0.04
18,7,3,151,0.04
13,27,1,68,0.04
8,23,9,26,0.04
2,17,3,3,0.04
7,22,6,28,0.04
11,17,10,3,0.04
1,22,3,10,0.04
1,20,3,135,0.04
12,28,6,3,0.04
6,11,2,5,0.04
1,16,2,52,0.04
1,18,11,151,0.04
8,18,1,23,0.04
8,21,2,41,0.04
2,18,2,1,0.04
8,19,11,6,0.04
10,14,4,3,0.04
14,27,4,151,0.04
6,13,6,40,0.04
8,18,9,10,0.04
2,21,12,93,0.04
17,27,6,19,0.04
6,10,11,1,0.04
7,24,1,3,0.04
10,13,12,151,0.04
2,21,9,151,0.04
7,22,4,13,0.04
13,27,4,151,0.04
9,14,7,24,0.04
6,11,12,12,0.04
12,27,12,98,0.04
13,28,3,13,0.04
8,18,11,23,0.04
17,28,1,151,0.04
2,21,3,63,0.04
23,13,1,3,0.04
8,19,1,1,0.04
11,18,10,3,0.04
2,19,3,30,0.04
4,22,2,60,0.04
1,17,1,151,0.04
5,27,1,70,0.04
4,21,7,60,0.04
14,28,2,151,0.04
1,20,6,38,0.04
3,21,7,66,0.04
8,15,5,20,0.04
14,28,3,9,0.04
13,28,1,22,0.04
12,27,1,7,0.04
9,15,7,24,0.04
4,21,3,4,0.04
2,23,3,117,0.04
6,7,3,151,0.04
8,16,7,102,0.04
7,17,7,8,0.04
7,18,12,3,0.04
7,19,11,31,0.04
6,13,8,4,0.04
4,20,6,27,0.04
7,18,1,13,0.04
6,11,6,3,0.04
6,9,5,5,0.04
2,24,1,3,0.04
1,14,2,65,0.04
2,22,12,151,0.04
8,21,1,6,0.04
8,16,1,1,0.04
6,11,11,76,0.04
6,8,5,151,0.04
2,22,3,88,0.04
6,8,2,61,0.04
8,27,1,15,0.04
8,21,6,26,0.04
6,9,9,1,0.04
10,16,1,3,0.04
23,8,10,83,0.04
19,24,3,4,0.04
8,27,11,10,0.04
10,14,1,6,0.04
12,27,1,28,0.04
6,11,3,5,0.04
7,24,1,3,0.04
10,17,1,151,0.04
7,24,1,3,0.04
17,27,2,151,0.04
1,16,6,151,0.04
7,18,3,151,0.04
10,14,5,2,0.04
7,21,11,13,0.04
3,26,6,28,0.04
11,18,2,5,0.04
12,27,6,38,0.04
7,23,6,3,0.04
2,19,9,17,0.04
11,14,2,5,0.04
2,18,5,2,0.04
13,27,3,3,0.04
1,14,2,5,0.04
1,18,6,151,0.04
5,21,7,151,0.04
3,20,6,8,0.04
2,19,2,4,0.04
2,20,5,48,0.04
2,17,3,30,0.04
5,25,1,11,0.04
8,23,4,151,0.04
8,15,11,151,0.04
2,18,4,7,0.04
10,17,7,27,0.04
7,21,7,151,0.04
17,28,5,11,0.04
2,20,6,39,0.04
13,26,4,13,0.04
17,26,1,13,0.04
12,27,1,70,0.04
3,26,4,129,0.04
1,19,2,1,0.04
2,20,9,5,0.04
23,20,6,151,0.04
1,16,1,5,0.04
10,14,5,4,0.04
7,22,6,45,0.04
2,22,3,22,0.04
2,19,12,31,0.04
10,14,1,2,0.04
5,22,4,11,0.04
13,26,7,13,0.04
2,21,5,151,0.04
10,15,8,62,0.04
13,27,2,4,0.04
18,6,10,145,0.04
1,18,11,25,0.04
1,17,4,19,0.04
7,24,1,25,0.04
6,11,12,3,0.04
7,25,6,25,0.04
13,26,4,3,0.04
2,19,6,22,0.04
10,17,1,3,0.04
8,23,8,41,0.04
12,28,3,68,0.04
1,20,3,22,0.04
11,16,8,10,0.04
3,27,1,1,0.04
5,21,6,38,0.04
3,21,11,78,0.04
3,24,4,28,0.04
1,18,10,39,0.04
8,25,6,151,0.04
7,21,6,13,0.04
6,10,4,28,0.04
3,27,2,1,0.04
17,28,5,2,0.04
1,21,3,151,0.04
7,20,12,151,0.04
1,18,7,8,0.04
1,17,5,11,0.04
2,20,3,129,0.04
9,14,7,3,0.04
8,15,11,20,0.04
23,12,10,9,0.04
9,17,1,5,0.04
4,21,12,119,0.04
12,28,6,151,0.04
3,23,1,5,0.04
7,19,12,34,0.04
9,17,1,11,0.04
3,19,4,4,0.04
10,14,5,81,0.04
8,20,12,151,0.04
2,19,3,9,0.04
7,23,6,25,0.04
2,22,11,13,0.04
7,22,6,8,0.04
2,23,12,100,0.04
1,21,6,25,0.04
8,19,11,23,0.04
9,15,2,79,0.04
1,18,2,9,0.04
8,20,5,26,0.04
4,21,2,5,0.04
1,16,5,3,0.04
13,27,4,3,0.04
1,18,6,5,0.04
1,17,3,4,0.04
7,24,1,11,0.04
8,21,11,4,0.04
6,8,3,115,0.04
10,15,2,39,0.04
9,15,5,151,0.04
2,18,2,125,0.04
23,6,2,9,0.04
9,16,6,151,0.04
8,10,11,23,0.04
1,19,11,33,0.04
2,16,3,13,0.04
8,19,1,17,0.04
5,22,5,143,0.04
12,25,3,22,0.04
2,20,3,62,0.04
10,13,1,58,0.04
12,27,1,3,0.04
7,21,4,13,0.04
3,22,2,151,0.04
6,11,4,13,0.04
8,19,4,82,0.04
2,21,3,30,0.04
8,22,4,9,0.04
19,26,1,3,0.04
12,27,11,13,0.04
8,18,9,4,0.04
7,18,4,8,0.04
4,21,3,4,0.04
2,21,1,14,0.04
2,22,9,4,0.04
2,20,1,84,0.04
2,22,4,92,0.04
8,22,11,71,0.04
7,22,6,139,0.04
2,23,12,75,0.04
10,18,8,18,0.04
10,15,3,6,0.04
2,20,12,47,0.04
2,21,3,26,0.04
2,20,4,151,0.04
8,10,4,64,0.04
2,17,4,5,0.04
13,28,1,51,0.04
8,17,1,44,0.04
2,19,7,27,0.04
8,23,11,41,0.04
8,20,11,82,0.04
1,19,7,6,0.04
9,15,4,6,0.04
13,27,2,8,0.04
2,16,12,39,0.04
8,18,1,17,0.04
14,27,1,4,0.04
8,23,1,47,0.04
1,18,6,13,0.04
9,18,5,101,0.04
1,15,3,151,0.04
8,15,5,2,0.04
3,22,5,30,0.04
7,24,6,72,0.04
14,28,6,74,0.04
23,6,8,5,0.04
2,23,6,25,0.04
8,26,4,4,0.04
7,24,1,3,0.04
2,21,4,42,0.04
12,23,11,13,0.03
1,18,9,151,0.03
2,25,2,22,0.03
4,20,7,79,0.03
19,25,1,22,0.03
3,25,1,2,0.03
10,13,1,2,0.03
3,25,1,22,0.03
4,22,5,100,0.03
12,27,3,151,0.03
8,23,11,77,0.03
2,20,3,151,0.03
3,24,1,19,0.03
9,17,7,34,0.03
3,25,6,73,0.03
3,24,3,3,0.03
9,14,2,18,0.03
2,21,4,42,0.03
7,21,12,9,0.03
1,16,1,12,0.03
18,10,5,151,0.03
7,18,1,3,0.03
10,17,1,62,0.03
8,22,9,151,0.03
12,26,9,151,0.03
8,13,2,17,0.03
7,24,1,3,0.03
2,20,6,42,0.03
10,14,1,32,0.03
10,15,10,33,0.03
2,19,12,151,0.03
7,19,7,6,0.03
8,20,6,151,0.03
9,18,7,24,0.03
1,18,3,151,0.03
4,22,7,59,0.03
10,17,1,34,0.03
10,14,5,5,0.03
14,28,5,11,0.03
1,18,3,2,0.03
2,20,3,76,0.03
10,18,4,151,0.03
14,26,2,41,0.03
3,24,3,151,0.03
